,x,y,angle,dist,drift
17292,114,248,74.7448812969,11.401754251,5.83095189485
17293,112,249,153.434948823,2.2360679775,22.4722050542
17294,116,255,56.309932474,7.21110255093,8.94427191
17295,119,262,66.8014094864,7.61577310586,7.07106781187
17296,120,266,75.9637565321,4.12310562562,11.1803398875
17297,122,274,75.9637565321,8.24621125124,0.0
17298,126,277,36.8698976458,5.0,13.0
17299,132,283,45.0,8.48528137424,2.0
17300,134,287,63.4349488229,4.472135955,12.8062484749
17301,140,293,45.0,8.48528137424,2.82842712475
17302,145,297,38.6598082541,6.40312423743,10.6301458127
17303,149,303,56.309932474,7.21110255093,6.32455532034
17304,156,310,45.0,9.89949493661,5.09901951359
17305,156,309,-90.0,1.0,20.5182845287
17306,159,306,-45.0,4.24264068712,3.16227766017
17307,157,302,-116.565051177,4.472135955,8.24621125124
17308,162,304,21.8014094864,5.38516480713,13.4536240471
17309,170,303,-7.1250163489,8.0622577483,5.38516480713
17310,178,301,-14.0362434679,8.24621125124,8.0
17311,195,291,-30.4655449195,19.7230829233,6.0827625303
17312,199,288,-36.8698976458,5.0,34.4818792991
17313,200,288,0.0,1.0,9.21954445729
17314,203,285,-45.0,4.24264068712,3.16227766017
17315,212,281,-23.9624889746,9.8488578018,3.60555127546
17316,218,278,-26.5650511771,6.7082039325,13.0
17317,224,275,-26.5650511771,6.7082039325,6.7082039325
17318,232,271,-26.5650511771,8.94427191,4.472135955
17319,237,268,-30.9637565321,5.83095189485,12.0830459736
17320,245,263,-32.0053832081,9.43398113206,2.2360679775
17321,251,259,-33.690067526,7.21110255093,11.6619037897
17322,257,255,-33.690067526,7.21110255093,7.21110255093
17323,262,252,-30.9637565321,5.83095189485,8.60232526704
17324,270,248,-26.5650511771,8.94427191,2.82842712475
17325,275,245,-30.9637565321,5.83095189485,12.0830459736
17326,283,242,-20.5560452196,8.54400374532,3.60555127546
17327,290,239,-23.1985905136,7.61577310586,9.48683298051
17328,296,235,-33.690067526,7.21110255093,8.24621125124
17329,303,232,-23.1985905136,7.61577310586,7.07106781187
17330,308,230,-21.8014094864,5.38516480713,9.8488578018
17331,318,227,-16.699244234,10.4403065089,1.0
17332,322,227,0.0,4.0,17.0880074906
17333,326,225,-26.5650511771,4.472135955,4.472135955
17334,328,223,-45.0,2.82842712475,6.32455532034
17335,343,221,-7.59464336859,15.1327459504,11.1803398875
17336,346,220,-18.4349488229,3.16227766017,27.1661554144
17337,354,222,14.0362434679,8.24621125124,4.472135955
17338,364,221,-5.7105931375,10.0498756211,7.81024967591
17339,370,223,18.4349488229,6.32455532034,14.5602197786
17340,374,223,0.0,4.0,8.94427191
17341,387,224,4.398705355,13.0384048104,5.09901951359
17342,392,223,-11.309932474,5.09901951359,21.2132034356
17343,407,225,7.59464336859,15.1327459504,6.40312423743
17344,410,222,-45.0,4.24264068712,27.892651362
17345,419,226,23.9624889746,9.8488578018,10.4403065089
17346,422,227,18.4349488229,3.16227766017,16.5529453572
17347,424,226,-26.5650511771,2.2360679775,5.0
17348,431,226,0.0,7.0,3.60555127546
17349,443,225,-4.76364169073,12.0415945788,2.2360679775
17350,451,226,7.1250163489,8.0622577483,16.2788205961
17351,455,225,-14.0362434679,4.12310562562,12.3693168769
17352,462,221,-29.7448812969,8.0622577483,2.2360679775
17353,472,217,-21.8014094864,10.7703296143,5.65685424949
17354,477,215,-21.8014094864,5.38516480713,16.1554944214
17355,482,212,-30.9637565321,5.83095189485,5.09901951359
17356,488,210,-18.4349488229,6.32455532034,5.65685424949
17357,496,203,-41.1859251657,10.6301458127,5.0
17358,499,200,-45.0,4.24264068712,17.0293863659
17359,503,195,-51.3401917459,6.40312423743,2.2360679775
17360,506,190,-59.0362434679,5.83095189485,7.07106781187
17361,507,188,-63.4349488229,2.2360679775,9.43398113206
17362,515,180,-45.0,11.313708499,7.21110255093
17363,513,178,-135.0,2.82842712475,22.803508502
17364,516,170,-69.4439547804,8.54400374532,8.0622577483
17365,517,159,-84.8055710923,11.0453610172,7.07106781187
17366,520,156,-45.0,4.24264068712,19.0262975904
17367,521,150,-80.537677792,6.0827625303,5.0
17368,519,138,-99.462322208,12.1655250606,4.0
17369,522,138,0.0,3.0,25.0
17370,520,130,-104.036243468,8.24621125124,11.313708499
17371,518,123,-105.945395901,7.28010988928,9.21954445729
17372,516,116,-105.945395901,7.28010988928,7.28010988928
17373,515,111,-101.309932474,5.09901951359,9.48683298051
17374,514,105,-99.462322208,6.0827625303,4.12310562562
17375,511,100,-120.963756532,5.83095189485,7.07106781187
17376,507,94,-123.690067526,7.21110255093,4.472135955
17377,504,88,-116.565051177,6.7082039325,7.81024967591
17378,495,80,-138.366460663,12.0415945788,5.0
17379,492,76,-126.869897646,5.0,19.2093727123
17380,486,70,-135.0,8.48528137424,2.0
17381,483,67,-135.0,4.24264068712,12.7279220614
17382,480,62,-120.963756532,5.83095189485,3.16227766017
17383,475,58,-141.340191746,6.40312423743,6.0827625303
17384,471,54,-135.0,5.65685424949,7.21110255093
17385,466,49,-135.0,7.07106781187,4.24264068712
17386,462,43,-123.690067526,7.21110255093,7.21110255093
17387,461,46,108.434948823,3.16227766017,16.5529453572
17388,460,47,135.0,1.41421356237,5.09901951359
17389,458,48,153.434948823,2.2360679775,1.0
17390,456,48,180.0,2.0,2.82842712475
17391,455,50,116.565051177,2.2360679775,3.60555127546
17392,453,47,-123.690067526,3.60555127546,7.0
17393,452,46,-135.0,1.41421356237,5.83095189485
17394,449,47,161.565051177,3.16227766017,3.16227766017
17395,449,49,90.0,2.0,6.0
17396,447,48,-153.434948823,2.2360679775,5.38516480713
17397,444,50,146.309932474,3.60555127546,4.12310562562
17398,443,50,180.0,1.0,6.40312423743
17399,441,50,180.0,2.0,0.0
17400,439,50,180.0,2.0,2.0
17401,432,49,-171.869897646,7.07106781187,3.16227766017
17402,423,50,173.659808254,9.05538513814,5.83095189485
17403,421,50,180.0,2.0,16.1245154966
17404,408,56,155.224859431,14.3178210633,10.8166538264
17405,406,56,180.0,2.0,26.83281573
17406,401,56,180.0,5.0,1.0
17407,393,59,159.44395478,8.54400374532,3.60555127546
17408,380,70,139.763641691,17.0293863659,5.83095189485
17409,373,72,164.054604099,7.28010988928,27.5862284483
17410,369,78,123.690067526,7.21110255093,10.1980390272
17411,363,83,140.194428908,7.81024967591,7.28010988928
17412,357,89,135.0,8.48528137424,7.21110255093
17413,351,93,146.309932474,7.21110255093,10.0
17414,344,100,135.0,9.89949493661,5.09901951359
17415,340,105,128.659808254,6.40312423743,13.4536240471
17416,336,107,153.434948823,4.472135955,8.94427191
17417,331,112,135.0,7.07106781187,3.16227766017
17418,326,116,141.340191746,6.40312423743,7.81024967591
17419,318,123,138.814074834,10.6301458127,2.2360679775
17420,316,126,123.690067526,3.60555127546,17.8044938148
17421,312,129,143.130102354,5.0,3.0
17422,307,133,141.340191746,6.40312423743,3.60555127546
17423,302,139,129.805571092,7.81024967591,5.38516480713
17424,299,145,116.565051177,6.7082039325,9.21954445729
17425,296,151,116.565051177,6.7082039325,6.7082039325
17426,291,158,125.537677792,8.60232526704,5.09901951359
17427,289,166,104.036243468,8.24621125124,10.0
17428,286,174,110.55604522,8.54400374532,8.0622577483
17429,284,181,105.945395901,7.28010988928,9.8488578018
17430,281,186,120.963756532,5.83095189485,9.05538513814
17431,283,194,75.9637565321,8.24621125124,8.24621125124
17432,284,202,82.8749836511,8.0622577483,8.54400374532
17433,283,211,96.3401917459,9.05538513814,7.61577310586
17434,284,215,75.9637565321,4.12310562562,14.3178210633
17435,283,222,98.1301023542,7.07106781187,3.16227766017
17436,286,233,74.7448812969,11.401754251,5.83095189485
17437,287,239,80.537677792,6.0827625303,16.7630546142
17438,288,251,85.2363583093,12.0415945788,1.0
17439,289,251,0.0,1.0,24.0208242989
17440,292,257,63.4349488229,6.7082039325,6.0827625303
17441,293,263,80.537677792,6.0827625303,7.81024967591
17442,296,269,63.4349488229,6.7082039325,6.0827625303
17443,299,274,59.0362434679,5.83095189485,7.61577310586
17444,303,280,56.309932474,7.21110255093,4.472135955
17445,306,286,63.4349488229,6.7082039325,7.81024967591
17446,312,292,45.0,8.48528137424,6.0
17447,318,299,49.398705355,9.21954445729,7.81024967591
17448,323,303,38.6598082541,6.40312423743,12.2065556157
17449,329,308,39.8055710923,7.81024967591,5.0
17450,333,312,45.0,5.65685424949,10.0
17451,337,310,-26.5650511771,4.472135955,10.7703296143
17452,340,308,-33.690067526,3.60555127546,5.38516480713
17453,356,304,-14.0362434679,16.4924225025,10.0
17454,349,308,150.255118703,8.0622577483,40.8044115262
17455,356,301,-45.0,9.89949493661,25.8069758011
17456,362,298,-26.5650511771,6.7082039325,13.6014705087
17457,367,296,-21.8014094864,5.38516480713,8.0622577483
17458,372,291,-45.0,7.07106781187,5.09901951359
17459,377,285,-50.1944289077,7.81024967591,6.40312423743
17460,378,285,0.0,1.0,15.0
17461,382,277,-63.4349488229,8.94427191,8.24621125124
17462,387,274,-30.9637565321,5.83095189485,13.3416640641
17463,388,266,-82.8749836511,8.0622577483,9.21954445729
17464,388,258,-90.0,8.0,8.24621125124
17465,389,251,-81.8698976458,7.07106781187,9.05538513814
17466,390,246,-78.690067526,5.09901951359,9.05538513814
17467,391,238,-82.8749836511,8.0622577483,2.2360679775
17468,389,227,-100.304846469,11.1803398875,6.40312423743
17469,387,213,-98.1301023542,14.1421356237,8.24621125124
17470,386,210,-108.434948823,3.16227766017,25.179356624
17471,385,204,-99.462322208,6.0827625303,1.0
17472,384,197,-98.1301023542,7.07106781187,5.09901951359
17473,383,189,-97.1250163489,8.0622577483,6.0827625303
17474,382,181,-97.1250163489,8.0622577483,8.0622577483
17475,379,172,-108.434948823,9.48683298051,7.07106781187
17476,375,165,-119.744881297,8.0622577483,11.1803398875
17477,372,158,-113.198590514,7.61577310586,8.60232526704
17478,372,158,0.0,0.0,15.2315462117
17479,369,150,-110.55604522,8.54400374532,8.54400374532
17480,363,141,-123.690067526,10.8166538264,7.0
17481,360,136,-120.963756532,5.83095189485,15.8113883008
17482,358,132,-116.565051177,4.472135955,7.21110255093
17483,352,127,-140.194428908,7.81024967591,3.60555127546
17484,349,120,-113.198590514,7.61577310586,9.48683298051
17485,343,112,-126.869897646,10.0,6.0
17486,339,107,-128.659808254,6.40312423743,13.6014705087
17487,334,101,-129.805571092,7.81024967591,5.0
17488,329,95,-129.805571092,7.81024967591,7.81024967591
17489,328,90,-101.309932474,5.09901951359,11.401754251
17490,324,84,-123.690067526,7.21110255093,4.472135955
17491,321,80,-126.869897646,5.0,9.43398113206
17492,317,74,-123.690067526,7.21110255093,2.82842712475
17493,314,71,-135.0,4.24264068712,10.295630141
17494,312,68,-123.690067526,3.60555127546,5.0
17495,305,60,-131.185925166,10.6301458127,3.60555127546
17496,301,56,-135.0,5.65685424949,15.6204993518
17497,296,52,-141.340191746,6.40312423743,5.0
17498,291,49,-149.036243468,5.83095189485,7.07106781187
17499,287,43,-123.690067526,7.21110255093,6.0
17500,286,40,-108.434948823,3.16227766017,11.401754251
17501,280,40,180.0,6.0,7.21110255093
17502,271,42,167.471192291,9.21954445729,3.60555127546
17503,269,43,153.434948823,2.2360679775,16.2788205961
17504,265,45,153.434948823,4.472135955,0.0
17505,256,46,173.659808254,9.05538513814,3.16227766017
17506,250,48,161.565051177,6.32455532034,12.0
17507,243,52,150.255118703,8.0622577483,5.0
17508,241,54,135.0,2.82842712475,13.416407865
17509,234,59,144.462322208,8.60232526704,3.16227766017
17510,225,64,150.945395901,10.295630141,7.07106781187
17511,218,67,156.801409486,7.61577310586,13.0384048104
17512,213,72,135.0,7.07106781187,9.05538513814
17513,208,77,135.0,7.07106781187,7.07106781187
17514,204,80,143.130102354,5.0,9.21954445729
17515,199,82,158.198590514,5.38516480713,5.0
17516,194,88,129.805571092,7.81024967591,5.38516480713
17517,189,88,180.0,5.0,13.0
17518,181,94,143.130102354,10.0,6.32455532034
17519,177,99,128.659808254,6.40312423743,13.8924439894
17520,172,104,135.0,7.07106781187,5.83095189485
17521,166,109,140.194428908,7.81024967591,6.40312423743
17522,161,114,135.0,7.07106781187,8.60232526704
17523,157,119,128.659808254,6.40312423743,7.81024967591
17524,151,124,140.194428908,7.81024967591,5.38516480713
17525,145,129,140.194428908,7.81024967591,7.81024967591
17526,143,133,116.565051177,4.472135955,11.6619037897
17527,139,138,128.659808254,6.40312423743,3.0
17528,135,145,119.744881297,8.0622577483,5.0
17529,130,149,141.340191746,6.40312423743,10.4403065089
17530,126,152,143.130102354,5.0,7.81024967591
17531,122,158,123.690067526,7.21110255093,4.0
17532,118,162,135.0,5.65685424949,8.94427191
17533,115,166,126.869897646,5.0,6.40312423743
17534,111,171,128.659808254,6.40312423743,3.60555127546
17535,106,176,135.0,7.07106781187,5.83095189485
17536,102,181,128.659808254,6.40312423743,7.81024967591
17537,96,186,140.194428908,7.81024967591,5.38516480713
17538,90,192,135.0,8.48528137424,7.21110255093
17539,92,193,26.5650511771,2.2360679775,17.8044938148
17540,91,196,108.434948823,3.16227766017,5.09901951359
17541,93,201,68.1985905136,5.38516480713,4.12310562562
17542,93,207,90.0,6.0,5.65685424949
17543,93,210,90.0,3.0,9.0
17544,92,224,94.08561678,14.0356688476,8.0622577483
17545,95,228,53.1301023542,5.0,24.5153013443
17546,97,233,68.1985905136,5.38516480713,5.0
17547,99,245,80.537677792,12.1655250606,2.82842712475
17548,100,252,81.8698976458,7.07106781187,17.2626765016
17549,101,264,85.2363583093,12.0415945788,2.2360679775
17550,102,270,80.537677792,6.0827625303,18.0277563773
17551,103,280,84.2894068625,10.0498756211,2.2360679775
17552,104,281,45.0,1.41421356237,19.0262975904
17553,106,291,78.690067526,10.1980390272,8.0
17554,106,293,90.0,2.0,18.4390889146
17555,107,301,82.8749836511,8.0622577483,4.12310562562
17556,108,304,71.5650511771,3.16227766017,13.0384048104
17557,116,313,48.3664606634,12.0415945788,6.7082039325
17558,111,305,-122.005383208,9.43398113206,33.4215499341
17559,111,303,-90.0,2.0,17.2046505341
17560,112,305,63.4349488229,2.2360679775,6.0827625303
17561,124,315,39.8055710923,15.6204993518,11.6619037897
17562,115,306,-135.0,12.7279220614,43.931765273
17563,115,307,90.0,1.0,26.1725046566
17564,117,305,-45.0,2.82842712475,4.472135955
17565,120,306,18.4349488229,3.16227766017,5.09901951359
17566,122,307,26.5650511771,2.2360679775,4.12310562562
17567,125,312,59.0362434679,5.83095189485,3.16227766017
17568,128,309,-45.0,4.24264068712,13.3416640641
17569,133,320,65.5560452196,12.0830459736,17.0293863659
17570,134,314,-80.537677792,6.0827625303,29.4108823397
17571,143,313,-6.34019174591,9.05538513814,13.0384048104
17572,152,311,-12.5288077092,9.21954445729,9.0
17573,161,307,-23.9624889746,9.8488578018,9.0
17574,168,302,-35.537677792,8.60232526704,11.401754251
17575,172,301,-14.0362434679,4.12310562562,13.4536240471
17576,178,292,-56.309932474,10.8166538264,7.28010988928
17577,184,288,-33.690067526,7.21110255093,15.2315462117
17578,189,281,-54.462322208,8.60232526704,7.07106781187
17579,194,274,-54.462322208,8.60232526704,8.60232526704
17580,197,267,-66.8014094864,7.61577310586,9.89949493661
17581,199,259,-75.9637565321,8.24621125124,7.21110255093
17582,202,255,-53.1301023542,5.0,12.0415945788
17583,205,249,-63.4349488229,6.7082039325,3.60555127546
17584,208,243,-63.4349488229,6.7082039325,6.7082039325
17585,208,233,-90.0,10.0,6.32455532034
17586,209,227,-80.537677792,6.0827625303,14.0356688476
17587,207,218,-102.528807709,9.21954445729,5.0
17588,210,212,-63.4349488229,6.7082039325,13.8924439894
17589,210,204,-90.0,8.0,7.21110255093
17590,210,199,-90.0,5.0,11.0
17591,212,193,-71.5650511771,6.32455532034,4.472135955
17592,210,186,-105.945395901,7.28010988928,7.81024967591
17593,210,183,-90.0,3.0,11.7046999107
17594,214,171,-71.5650511771,12.6491106407,7.21110255093
17595,216,165,-71.5650511771,6.32455532034,18.973665961
17596,220,157,-63.4349488229,8.94427191,4.0
17597,217,156,-161.565051177,3.16227766017,18.6010752377
17598,219,149,-74.0546040991,7.28010988928,9.43398113206
17599,225,146,-26.5650511771,6.7082039325,11.1803398875
17600,228,138,-69.4439547804,8.54400374532,9.21954445729
17601,232,134,-45.0,5.65685424949,12.1655250606
17602,236,127,-60.2551187031,8.0622577483,4.12310562562
17603,237,124,-71.5650511771,3.16227766017,13.0384048104
17604,240,118,-63.4349488229,6.7082039325,1.0
17605,243,116,-33.690067526,3.60555127546,10.4403065089
17606,245,105,-79.6951535312,11.1803398875,8.0622577483
17607,245,105,0.0,0.0,22.360679775
17608,249,100,-51.3401917459,6.40312423743,6.40312423743
17609,246,92,-110.55604522,8.54400374532,11.1803398875
17610,248,87,-68.1985905136,5.38516480713,13.6014705087
17611,245,74,-102.994616792,13.3416640641,7.61577310586
17612,248,72,-33.690067526,3.60555127546,25.632011236
17613,251,69,-45.0,4.24264068712,3.16227766017
17614,244,49,-109.290046219,21.1896201004,19.1049731745
17615,245,51,63.4349488229,2.2360679775,44.598206242
17616,243,50,-153.434948823,2.2360679775,6.40312423743
17617,245,53,56.309932474,3.60555127546,7.81024967591
17618,245,51,-90.0,2.0,8.94427191
17619,244,52,135.0,1.41421356237,5.09901951359
17620,243,50,-116.565051177,2.2360679775,4.12310562562
17621,238,50,180.0,5.0,5.0
17622,236,53,123.690067526,3.60555127546,8.54400374532
17623,238,55,45.0,2.82842712475,7.21110255093
17624,230,54,-172.874983651,8.0622577483,13.0
17625,229,54,180.0,1.0,15.1327459504
17626,224,51,-149.036243468,5.83095189485,4.24264068712
17627,218,51,180.0,6.0,7.21110255093
17628,213,50,-168.690067526,5.09901951359,7.07106781187
17629,208,46,-141.340191746,6.40312423743,5.38516480713
17630,202,45,-170.537677792,6.0827625303,8.0622577483
17631,201,45,180.0,1.0,11.1803398875
17632,201,45,0.0,0.0,2.0
17633,192,44,-173.659808254,9.05538513814,9.05538513814
17634,182,46,168.690067526,10.1980390272,8.94427191
17635,179,48,146.309932474,3.60555127546,17.1172427686
17636,174,49,168.690067526,5.09901951359,3.16227766017
17637,167,51,164.054604099,7.28010988928,3.0
17638,162,53,158.198590514,5.38516480713,9.21954445729
17639,158,57,135.0,5.65685424949,6.0
17640,154,61,135.0,5.65685424949,5.65685424949
17641,147,66,144.462322208,8.60232526704,3.16227766017
17642,140,70,150.255118703,8.0622577483,9.21954445729
17643,134,74,146.309932474,7.21110255093,8.94427191
17644,129,79,135.0,7.07106781187,7.61577310586
17645,121,84,147.994616792,9.43398113206,5.38516480713
17646,117,89,128.659808254,6.40312423743,13.0
17647,111,96,130.601294645,9.21954445729,3.60555127546
17648,106,102,129.805571092,7.81024967591,10.6301458127
17649,104,106,116.565051177,4.472135955,11.313708499
17650,99,115,119.054604099,10.295630141,1.41421356237
17651,98,118,108.434948823,3.16227766017,17.4928556845
17652,95,127,108.434948823,9.48683298051,3.16227766017
17653,92,135,110.55604522,8.54400374532,10.4403065089
17654,91,141,99.462322208,6.0827625303,11.1803398875
17655,90,147,99.462322208,6.0827625303,6.0827625303
17656,89,157,95.7105931375,10.0498756211,2.2360679775
17657,90,161,75.9637565321,4.12310562562,16.2788205961
17658,91,169,82.8749836511,8.0622577483,1.0
17659,93,178,77.4711922908,9.21954445729,7.0
17660,95,184,71.5650511771,6.32455532034,12.1655250606
17661,100,193,60.9453959009,10.295630141,3.16227766017
17662,101,197,75.9637565321,4.12310562562,16.6433169771
17663,107,202,39.8055710923,7.81024967591,5.0
17664,111,208,56.309932474,7.21110255093,8.94427191
17665,116,213,45.0,7.07106781187,7.61577310586
17666,122,219,45.0,8.48528137424,5.65685424949
17667,127,224,45.0,7.07106781187,9.89949493661
17668,136,230,33.690067526,10.8166538264,4.12310562562
17669,145,235,29.0546040991,10.295630141,11.401754251
17670,151,239,33.690067526,7.21110255093,13.416407865
17671,158,244,35.537677792,8.60232526704,5.83095189485
17672,165,248,29.7448812969,8.0622577483,9.21954445729
17673,168,249,18.4349488229,3.16227766017,13.0384048104
17674,181,254,21.0375110254,13.9283882772,7.61577310586
17675,192,255,5.19442890773,11.0453610172,17.4928556845
17676,197,256,11.309932474,5.09901951359,17.0293863659
17677,202,257,11.309932474,5.09901951359,5.09901951359
17678,202,260,90.0,3.0,10.0498756211
17679,212,258,-11.309932474,10.1980390272,12.8062484749
17680,220,257,-7.1250163489,8.0622577483,12.3693168769
17681,230,255,-11.309932474,10.1980390272,6.0
17682,239,253,-12.5288077092,9.21954445729,11.1803398875
17683,245,251,-18.4349488229,6.32455532034,12.1655250606
17684,247,250,-26.5650511771,2.2360679775,10.4403065089
17685,261,247,-12.094757077,14.3178210633,10.0498756211
17686,264,250,45.0,4.24264068712,26.5706605112
17687,269,245,-45.0,7.07106781187,11.0453610172
17688,277,243,-14.0362434679,8.24621125124,8.24621125124
17689,282,241,-21.8014094864,5.38516480713,11.1803398875
17690,290,235,-36.8698976458,10.0,2.82842712475
17691,295,231,-38.6598082541,6.40312423743,13.6014705087
17692,301,226,-39.8055710923,7.81024967591,5.0
17693,309,219,-41.1859251657,10.6301458127,5.0
17694,313,218,-14.0362434679,4.12310562562,17.691806013
17695,311,223,111.801409486,5.38516480713,12.2065556157
17696,315,225,26.5650511771,4.472135955,11.313708499
17697,315,230,90.0,5.0,8.0622577483
17698,321,231,9.46232220803,6.0827625303,10.8166538264
17699,330,233,12.5288077092,9.21954445729,3.0
17700,336,229,-33.690067526,7.21110255093,14.4222051019
17701,343,225,-29.7448812969,8.0622577483,6.40312423743
17702,352,225,0.0,9.0,9.43398113206
17703,356,221,-45.0,5.65685424949,14.5602197786
17704,367,222,5.19442890773,11.0453610172,9.48683298051
17705,370,227,59.0362434679,5.83095189485,19.2353840617
17706,380,233,30.9637565321,11.6619037897,5.65685424949
17707,384,240,60.2551187031,8.0622577483,16.7630546142
17708,388,239,-14.0362434679,4.12310562562,15.5241746963
17709,392,241,26.5650511771,4.472135955,5.65685424949
17710,402,246,26.5650511771,11.1803398875,2.2360679775
17711,411,254,41.6335393366,12.0415945788,11.1803398875
17712,414,254,0.0,3.0,21.9317121995
17713,419,259,45.0,7.07106781187,5.09901951359
17714,425,262,26.5650511771,6.7082039325,8.0622577483
17715,432,268,40.601294645,9.21954445729,5.0
17716,439,275,45.0,9.89949493661,8.60232526704
17717,444,278,30.9637565321,5.83095189485,14.2126704036
17718,452,282,26.5650511771,8.94427191,2.82842712475
17719,460,285,20.5560452196,8.54400374532,9.43398113206
17720,463,290,59.0362434679,5.83095189485,13.0384048104
17721,475,297,30.2564371635,13.8924439894,6.7082039325
17722,474,300,108.434948823,3.16227766017,27.3130005675
17723,487,304,17.1027289691,13.6014705087,15.1327459504
17724,489,307,56.309932474,3.60555127546,24.5153013443
17725,497,309,14.0362434679,8.24621125124,5.65685424949
17726,501,312,36.8698976458,5.0,12.0415945788
17727,507,314,18.4349488229,6.32455532034,4.472135955
17728,512,314,0.0,5.0,8.0622577483
17729,514,314,0.0,2.0,8.0
17730,526,315,4.76364169073,12.0415945788,8.0622577483
17731,534,313,-14.0362434679,8.24621125124,16.4924225025
17732,530,314,165.963756532,4.12310562562,20.6155281281
17733,538,313,-7.1250163489,8.0622577483,16.2788205961
17734,540,312,-26.5650511771,2.2360679775,14.0356688476
17735,541,315,71.5650511771,3.16227766017,5.83095189485
17736,537,308,-119.744881297,8.0622577483,14.3178210633
17737,544,307,-8.13010235416,7.07106781187,19.8494332413
17738,549,305,-21.8014094864,5.38516480713,9.0
17739,553,303,-26.5650511771,4.472135955,6.32455532034
17740,558,296,-54.462322208,8.60232526704,4.24264068712
17741,560,292,-63.4349488229,4.472135955,12.8062484749
17742,562,284,-75.9637565321,8.24621125124,2.0
17743,563,285,45.0,1.41421356237,17.2626765016
17744,562,281,-104.036243468,4.12310562562,6.7082039325
17745,560,284,123.690067526,3.60555127546,11.0
17746,560,273,-90.0,11.0,17.4642491966
17747,560,268,-90.0,5.0,17.0
17748,560,266,-90.0,2.0,8.0
17749,559,257,-96.3401917459,9.05538513814,5.09901951359
17750,560,247,-84.2894068625,10.0498756211,8.54400374532
17751,560,240,-90.0,7.0,13.152946438
17752,559,236,-104.036243468,4.12310562562,10.0498756211
17753,559,220,-90.0,16.0,8.24621125124
17754,559,215,-90.0,5.0,27.0
17755,561,204,-79.6951535312,11.1803398875,2.2360679775
17756,557,207,143.130102354,5.0,26.2488094968
17757,558,187,-87.1375947739,20.0249843945,27.5136329844
17758,558,190,90.0,3.0,43.0464865001
17759,553,190,180.0,5.0,7.81024967591
17760,553,182,-90.0,8.0,12.8062484749
17761,550,180,-146.309932474,3.60555127546,14.3178210633
17762,552,171,-77.4711922908,9.21954445729,9.43398113206
17763,549,164,-113.198590514,7.61577310586,13.0384048104
17764,542,156,-131.185925166,10.6301458127,6.0827625303
17765,541,152,-104.036243468,4.12310562562,17.691806013
17766,538,147,-120.963756532,5.83095189485,3.16227766017
17767,535,141,-116.565051177,6.7082039325,5.0
17768,535,136,-90.0,5.0,9.21954445729
17769,533,133,-123.690067526,3.60555127546,7.28010988928
17770,531,128,-111.801409486,5.38516480713,2.2360679775
17771,527,117,-109.983106522,11.7046999107,1.0
17772,525,111,-108.434948823,6.32455532034,17.0880074906
17773,522,103,-110.55604522,8.54400374532,4.12310562562
17774,519,99,-126.869897646,5.0,12.3693168769
17775,517,96,-123.690067526,3.60555127546,6.40312423743
17776,514,90,-116.565051177,6.7082039325,1.0
17777,513,84,-99.462322208,6.0827625303,7.81024967591
17778,513,79,-90.0,5.0,7.28010988928
17779,513,69,-90.0,10.0,0.0
17780,512,61,-97.1250163489,8.0622577483,12.0415945788
17781,511,58,-108.434948823,3.16227766017,13.0384048104
17782,511,52,-90.0,6.0,2.0
17783,511,45,-90.0,7.0,5.0
17784,512,49,75.9637565321,4.12310562562,18.0277563773
17785,513,52,71.5650511771,3.16227766017,5.09901951359
17786,514,52,0.0,1.0,6.0827625303
17787,518,50,-26.5650511771,4.472135955,2.82842712475
17788,524,47,-26.5650511771,6.7082039325,2.2360679775
17789,525,46,-45.0,1.41421356237,12.0830459736
17790,536,46,0.0,11.0,9.21954445729
17791,545,49,18.4349488229,9.48683298051,13.3416640641
17792,550,50,11.309932474,5.09901951359,13.9283882772
17793,554,51,14.0362434679,4.12310562562,6.0827625303
17794,551,56,120.963756532,5.83095189485,11.401754251
17795,548,62,116.565051177,6.7082039325,5.0
17796,549,65,71.5650511771,3.16227766017,11.401754251
17797,547,66,153.434948823,2.2360679775,6.40312423743
17798,541,73,130.601294645,9.21954445729,5.38516480713
17799,535,77,146.309932474,7.21110255093,11.6619037897
17800,535,83,90.0,6.0,12.1655250606
17801,531,89,123.690067526,7.21110255093,7.21110255093
17802,524,97,131.185925166,10.6301458127,4.12310562562
17803,522,103,108.434948823,6.32455532034,15.6204993518
17804,518,107,135.0,5.65685424949,8.0
17805,514,112,128.659808254,6.40312423743,5.0
17806,510,121,113.962488975,9.8488578018,4.12310562562
17807,506,123,153.434948823,4.472135955,16.4924225025
17808,502,130,119.744881297,8.0622577483,5.0
17809,498,140,111.801409486,10.7703296143,5.65685424949
17810,496,145,111.801409486,5.38516480713,16.1554944214
17811,493,151,116.565051177,6.7082039325,4.12310562562
17812,490,157,116.565051177,6.7082039325,6.7082039325
17813,488,162,111.801409486,5.38516480713,8.0622577483
17814,483,179,106.389540334,17.7200451467,7.07106781187
17815,482,188,96.3401917459,9.05538513814,26.5706605112
17816,479,193,120.963756532,5.83095189485,13.0384048104
17817,481,207,81.8698976458,14.1421356237,8.94427191
17818,482,215,82.8749836511,8.0622577483,20.2237484162
17819,475,216,171.869897646,7.07106781187,17.4928556845
17820,475,225,90.0,9.0,15.6524758425
17821,475,231,90.0,6.0,12.0
17822,478,242,74.7448812969,11.401754251,3.16227766017
